step,layer,henrici,curvature,excess_noise,frobenius,alpha,beta
500,0,0.7545628367896545,13.340603828430176,153.71234130859375,16.430809020996094,0.8681640625,0.5771484375
500,1,0.752035385453927,12.99445915222168,154.2076644897461,16.512557983398438,0.93994140625,0.8720703125
500,2,0.7528871224257307,13.029175758361816,156.81056213378906,16.63249969482422,0.7666015625,0.84814453125
500,3,0.7453923033842571,11.797948837280273,149.38119506835938,16.39693260192871,0.9921875,0.990234375
500,4,0.7416896358130737,11.32883358001709,145.57760620117188,16.267654418945312,0.95263671875,0.6123046875
500,5,0.7427706347600679,11.014021873474121,143.99557495117188,16.155475616455078,0.78466796875,0.4755859375
1000,0,0.7695903756561698,16.868362426757812,179.77342987060547,17.422189712524414,0.72607421875,0.6552734375
1000,1,0.7616576736156919,15.132323265075684,173.94174194335938,17.31577491760254,0.94287109375,0.61083984375
1000,2,0.7650505727536776,16.132919311523438,181.5634307861328,17.612613677978516,0.66015625,0.66015625
1000,3,0.7606106256578002,15.050148963928223,176.73045349121094,17.478057861328125,0.99169921875,0.95166015625
1000,4,0.7576383317727715,15.108573913574219,178.192626953125,17.619060516357422,0.97265625,0.751953125
1000,5,0.755307377157534,16.6926212310791,184.33407592773438,17.975412368774414,0.89306640625,0.427978515625
1500,0,0.7911754848199749,22.388967514038086,227.12518310546875,19.048442840576172,0.68603515625,0.67578125
1500,1,0.7720822049037135,18.60971450805664,205.07183837890625,18.547653198242188,0.96142578125,0.607421875
1500,2,0.7752137502851746,20.039316177368164,215.1598358154297,18.921640396118164,0.736328125,0.50439453125
1500,3,0.7740551962435186,18.812454223632812,210.28656005859375,18.734140396118164,0.99365234375,0.63330078125
1500,4,0.7737114146505101,19.806724548339844,219.98085021972656,19.169607162475586,0.99365234375,0.58935546875
1500,5,0.7675905909989758,25.094778060913086,232.71913146972656,19.874059677124023,0.904296875,0.40625
2000,0,0.8059895870458651,27.832746505737305,276.7586212158203,20.640546798706055,0.68115234375,0.66552734375
2000,1,0.7759230678162904,21.931005477905273,233.9788055419922,19.71375274658203,0.97705078125,0.60107421875
2000,2,0.7815113698862337,24.375530242919922,250.65257263183594,20.2581787109375,0.68505859375,0.55419921875
2000,3,0.7806940072249728,22.21854591369629,242.76800537109375,19.95789337158203,0.99853515625,0.59716796875
2000,4,0.7840226779516842,23.929628372192383,260.0028991699219,20.566492080688477,0.99755859375,0.51708984375
2000,5,0.7758888673504404,32.45379638671875,270.46495056152344,21.196081161499023,0.92578125,0.44482421875
2500,0,0.814640440215394,32.93070983886719,326.0030212402344,22.1638240814209,0.69677734375,0.67041015625
2500,1,0.7790118746733404,24.59686279296875,259.4775695800781,20.677854537963867,0.9736328125,0.4716796875
2500,2,0.7824377767515751,28.974720001220703,283.0597839355469,21.50250244140625,0.72412109375,0.505859375
2500,3,0.7849285843320843,25.31629180908203,273.87548828125,21.08367156982422,0.99951171875,0.59521484375
2500,4,0.7868702039274137,27.357160568237305,293.1504211425781,21.75914764404297,0.99951171875,0.54345703125
2500,5,0.7819494261780356,37.06938552856445,299.4463348388672,22.129966735839844,0.92578125,0.470458984375
3000,0,0.8236298643185102,38.05921936035156,377.2310791015625,23.581520080566406,0.6611328125,0.69091796875
3000,1,0.7784799954685829,27.06659507751465,279.9864807128906,21.494176864624023,0.9736328125,0.448486328125
3000,2,0.7828412509606493,33.30409240722656,311.7308349609375,22.553600311279297,0.7353515625,0.410400390625
3000,3,0.7837792770882789,27.74431800842285,297.549560546875,22.008256912231445,1.0,0.49755859375
3000,4,0.7895217372897292,30.869253158569336,324.7464294433594,22.824859619140625,1.0,0.487548828125
3000,5,0.784660649958721,41.114219665527344,326.55902099609375,23.03024673461914,0.935546875,0.450927734375
3500,0,0.8271314222528124,42.51161575317383,422.47125244140625,24.8498477935791,0.69873046875,0.708984375
3500,1,0.7766822325094181,29.039770126342773,296.095947265625,22.155046463012695,0.98046875,0.53076171875
3500,2,0.7803411390801233,37.315391540527344,337.03863525390625,23.5263729095459,0.69970703125,0.470458984375
3500,3,0.7817833654388714,30.115318298339844,319.32566833496094,22.857582092285156,1.0,0.51025390625
3500,4,0.7898102008752317,34.170379638671875,352.2786865234375,23.7640323638916,1.0,0.446044921875
3500,5,0.7876402665322212,44.03742980957031,349.46429443359375,23.73411750793457,0.9189453125,0.476318359375
4000,0,0.8295997523979066,46.52705764770508,464.2638244628906,25.972484588623047,0.69873046875,0.6865234375
4000,1,0.7740159653741825,30.661243438720703,308.8193054199219,22.703994750976562,0.9775390625,0.446533203125
4000,2,0.7765987617889637,41.16965866088867,356.2830352783203,24.30527687072754,0.7509765625,0.446533203125
4000,3,0.7799318003492328,32.13859558105469,336.68695068359375,23.52642822265625,1.0,0.61669921875
4000,4,0.7862724911898091,36.514892578125,371.6151428222656,24.517349243164062,1.0,0.48779296875
4000,5,0.7876228427509876,46.79959487915039,371.830078125,24.482376098632812,0.95458984375,0.469970703125
4500,0,0.8316796505254149,50.44496536254883,504.8028259277344,27.014972686767578,0.671875,0.68701171875
4500,1,0.7714283538189064,31.892288208007812,319.43304443359375,23.16830062866211,0.978515625,0.496337890625
4500,2,0.7723076439522982,43.64885330200195,372.03025817871094,24.974605560302734,0.57861328125,0.469970703125
4500,3,0.775815147635879,33.98417663574219,349.76173400878906,24.106142044067383,1.0,0.52099609375
4500,4,0.7848475887942498,39.45935821533203,390.1298522949219,25.166284561157227,1.0,0.455322265625
4500,5,0.7906669291239065,50.86254119873047,400.3575744628906,25.306381225585938,0.95556640625,0.53515625
5000,0,0.8324928016208525,53.58089065551758,539.1198272705078,27.89084815979004,0.69970703125,0.67724609375
5000,1,0.7676185237925763,32.7469482421875,326.25738525390625,23.530691146850586,0.9609375,0.43017578125
5000,2,0.7689123337467658,46.429100036621094,385.629150390625,25.539215087890625,0.73583984375,0.468505859375
5000,3,0.7703482691787522,34.91683578491211,356.39952087402344,24.506494522094727,1.0,0.480712890625
5000,4,0.7821836297897498,41.865299224853516,404.0839538574219,25.699615478515625,1.0,0.458984375
5000,5,0.7939021773311109,54.47486877441406,428.3583068847656,26.069738388061523,0.95166015625,0.5576171875
5500,0,0.8328343465633231,55.75540542602539,568.5431518554688,28.630096435546875,0.71240234375,0.67822265625
5500,1,0.7664123466129434,33.31707000732422,333.6589050292969,23.833526611328125,0.9658203125,0.453857421875
5500,2,0.7653539312587524,46.772132873535156,393.130859375,25.906328201293945,0.72509765625,0.46923828125
5500,3,0.7659073992901287,35.716705322265625,362.8623809814453,24.871082305908203,1.0,0.51513671875
5500,4,0.7791297999337987,43.27792739868164,414.63458251953125,26.135011672973633,1.0,0.418212890625
5500,5,0.7906697103623441,56.41258239746094,445.828125,26.70475959777832,0.9580078125,0.55859375
6000,0,0.8336952915219167,58.35590744018555,595.7020263671875,29.275676727294922,0.6904296875,0.67333984375
6000,1,0.7628280359015637,33.36116409301758,335.7409362792969,24.020126342773438,0.97119140625,0.4609375
6000,2,0.7615929791534916,48.915679931640625,401.3987121582031,26.306617736816406,0.712890625,0.39990234375
6000,3,0.7626394246742161,36.75657653808594,367.31732177734375,25.130510330200195,1.0,0.5556640625
6000,4,0.776120012888127,43.806053161621094,421.6823425292969,26.458396911621094,1.0,0.470458984375
6000,5,0.7920184913345952,58.3250732421875,467.08367919921875,27.28736686706543,0.9462890625,0.60498046875
6500,0,0.8326402096674669,59.890586853027344,614.7084350585938,29.776735305786133,0.72900390625,0.66064453125
6500,1,0.7601347616018321,33.622867584228516,337.0538787841797,24.152313232421875,0.962890625,0.464599609375
6500,2,0.7590003787496288,50.1756706237793,406.2921142578125,26.556859970092773,0.689453125,0.42041015625
6500,3,0.7584534572178878,36.984718322753906,368.5855407714844,25.312788009643555,1.0,0.58837890625
