step,layer,henrici,curvature,excess_noise,frobenius,alpha,beta
500,0,0.7562543038615515,13.381549835205078,152.53028106689453,16.330894470214844,1.0,0.0
500,1,0.7509164106184966,13.099529266357422,154.92491912841797,16.57558822631836,1.0,0.0
500,2,0.7458003836475218,12.092742919921875,150.18215942382812,16.431848526000977,1.0,0.0
500,3,0.7432815001480755,11.718598365783691,147.47380828857422,16.33820152282715,1.0,0.0
500,4,0.7413591579546432,11.04825210571289,143.5611572265625,16.161806106567383,1.0,0.0
500,5,0.7413513657175241,11.007771492004395,143.28057098388672,16.146162033081055,1.0,0.0
1000,0,0.7749951989029226,17.098447799682617,180.290771484375,17.32556915283203,1.0,0.0
1000,1,0.7612612906575106,15.179191589355469,174.4114990234375,17.348167419433594,1.0,0.0
1000,2,0.7562488058820983,14.20495319366455,169.63174438476562,17.22219467163086,1.0,0.0
1000,3,0.7584051504341717,15.173397064208984,176.13600158691406,17.499378204345703,1.0,0.0
1000,4,0.7570717212277753,14.933667182922363,175.47689819335938,17.49737548828125,1.0,0.0
1000,5,0.7565175789994802,16.195316314697266,179.8544464111328,17.727243423461914,1.0,0.0
1500,0,0.7959025745677593,23.023962020874023,229.31358337402344,19.02631378173828,1.0,0.0
1500,1,0.7726187864424322,19.410778045654297,209.8846893310547,18.75102424621582,1.0,0.0
1500,2,0.7697482390489595,18.38665199279785,206.4173583984375,18.664840698242188,1.0,0.0
1500,3,0.7736864027190786,19.962553024291992,215.9466552734375,18.99363136291504,1.0,0.0
1500,4,0.7763362175472068,20.411632537841797,222.27117919921875,19.203990936279297,1.0,0.0
1500,5,0.7697171656895162,23.497331619262695,224.67330932617188,19.47349739074707,1.0,0.0
2000,0,0.8089316789261748,28.532522201538086,279.069091796875,20.651126861572266,1.0,0.0
2000,1,0.7780454307040958,23.459184646606445,242.60479736328125,20.019100189208984,1.0,0.0
2000,2,0.775286230365399,22.39299201965332,239.7310791015625,19.97100067138672,1.0,0.0
2000,3,0.7826797417693557,23.588972091674805,252.32379150390625,20.295269012451172,1.0,0.0
2000,4,0.7845047121581541,25.056793212890625,263.65594482421875,20.697744369506836,1.0,0.0
2000,5,0.7736647705267256,31.43674659729004,260.6532745361328,20.867889404296875,1.0,0.0
2500,0,0.8185324983965832,33.5207633972168,327.07835388183594,22.094783782958984,1.0,0.0
2500,1,0.7808719549148786,26.596546173095703,269.8288116455078,21.036039352416992,1.0,0.0
2500,2,0.7764925387335211,26.129295349121094,268.6112060546875,21.106904983520508,1.0,0.0
2500,3,0.7924931364840684,29.928091049194336,309.97044372558594,22.21592140197754,1.0,0.0
2500,4,0.7939594601835066,30.216018676757812,308.9876708984375,22.13971710205078,1.0,0.0
2500,5,0.7775997632694545,38.176029205322266,289.4308776855469,21.87843132019043,1.0,0.0
3000,0,0.8255366051219606,37.859825134277344,372.4029541015625,23.375995635986328,1.0,0.0
3000,1,0.7803826469824208,28.544160842895508,289.7313995361328,21.81171989440918,1.0,0.0
3000,2,0.7760391772478362,29.293392181396484,291.75230407714844,22.010169982910156,1.0,0.0
3000,3,0.7925361232011683,32.81961441040039,336.4747009277344,23.144989013671875,1.0,0.0
3000,4,0.7983239188545788,35.13763427734375,347.07757568359375,23.336408615112305,1.0,0.0
3000,5,0.7850700749043342,43.933197021484375,318.78875732421875,22.742733001708984,1.0,0.0
3500,0,0.8296041714220439,41.63192367553711,413.371337890625,24.50750160217285,1.0,0.0
3500,1,0.7787564466858614,30.595020294189453,307.3518829345703,22.51209259033203,1.0,0.0
3500,2,0.7761896559794668,32.843421936035156,312.4366760253906,22.77260971069336,1.0,0.0
3500,3,0.7894060848828338,35.14568328857422,355.5609130859375,23.886695861816406,1.0,0.0
3500,4,0.8003838273583962,39.898651123046875,381.97454833984375,24.418466567993164,1.0,0.0
3500,5,0.7834960862213167,49.00014877319336,339.91461181640625,23.53139877319336,1.0,0.0
4000,0,0.8319793242335705,44.96725845336914,449.24693298339844,25.47591781616211,1.0,0.0
4000,1,0.777647066692154,32.106014251708984,321.12127685546875,23.04365348815918,1.0,0.0
4000,2,0.7724879250746437,35.775306701660156,327.52757263183594,23.427824020385742,1.0,0.0
4000,3,0.7857359882503895,38.14784240722656,372.20408630371094,24.55348777770996,1.0,0.0
4000,4,0.8003945964094848,43.90547180175781,412.7481994628906,25.382709503173828,1.0,0.0
4000,5,0.78478629948712,52.74053192138672,364.1166076660156,24.31467056274414,1.0,0.0
4500,0,0.83398839958866,47.333106994628906,478.22789001464844,26.22147560119629,1.0,0.0
4500,1,0.7750154839991779,32.886207580566406,328.9999542236328,23.40384864807129,1.0,0.0
4500,2,0.7701283406990637,38.178123474121094,340.32757568359375,23.95439910888672,1.0,0.0
4500,3,0.7809043909317522,41.59967041015625,385.89674377441406,25.15575408935547,1.0,0.0
4500,4,0.7985873302797123,46.71382141113281,437.15435791015625,26.181499481201172,1.0,0.0
4500,5,0.7888607511987453,58.40626907348633,397.68409729003906,25.27948570251465,1.0,0.0
5000,0,0.834450916842888,49.61560821533203,504.8822326660156,26.927383422851562,1.0,0.0
5000,1,0.7724505098912111,33.802772521972656,335.80784606933594,23.72325325012207,1.0,0.0
5000,2,0.766395728904573,39.70549774169922,347.9273376464844,24.33833885192871,1.0,0.0
5000,3,0.7767674503633072,44.26353073120117,395.3858337402344,25.598779678344727,1.0,0.0
5000,4,0.7977495610399665,49.33509826660156,460.32427978515625,26.89457893371582,1.0,0.0
5000,5,0.7926920638494284,62.12202453613281,426.5771484375,26.0551700592041,1.0,0.0
5500,0,0.8354926690955415,51.337528228759766,527.6781463623047,27.494239807128906,1.0,0.0
5500,1,0.7677544231589442,34.364871978759766,339.70623779296875,24.006532669067383,1.0,0.0
5500,2,0.7634453987803532,41.314998626708984,354.17759704589844,24.650867462158203,1.0,0.0
5500,3,0.7737326923429528,46.816734313964844,403.9926452636719,25.977392196655273,1.0,0.0
5500,4,0.7958814188120217,52.356407165527344,480.81951904296875,27.551319122314453,1.0,0.0
5500,5,0.7953184913518564,67.25251007080078,456.1539306640625,26.854337692260742,1.0,0.0
6000,0,0.8354191704134005,52.318294525146484,545.5750732421875,27.95905876159668,1.0,0.0
6000,1,0.7647572965498782,34.64006805419922,342.90911865234375,24.21395492553711,1.0,0.0
6000,2,0.7609607387311551,41.98068618774414,358.6136474609375,24.885751724243164,1.0,0.0
6000,3,0.7714732956721868,48.654727935791016,412.7891540527344,26.335590362548828,1.0,0.0
6000,4,0.794387723294744,54.404449462890625,501.17083740234375,28.181259155273438,1.0,0.0
6000,5,0.7972599733189681,70.24995422363281,482.4642028808594,27.550674438476562,1.0,0.0
6500,0,0.8364035218694418,52.922481536865234,559.5286712646484,28.28099822998047,1.0,0.0
6500,1,0.7624843273605844,35.20193862915039,346.12025451660156,24.399578094482422,1.0,0.0
6500,2,0.7601918163279445,43.42344284057617,364.6070251464844,25.11821746826172,1.0,0.0
6500,3,0.7675357234727733,51.30945587158203,419.1726379394531,26.674571990966797,1.0,0.0
6500,4,0.794225383189455,57.24396514892578,519.4279479980469,28.695831298828125,1.0,0.0
6500,5,0.7960085097410191,74.52314758300781,504.2350769042969,28.209707260131836,1.0,0.0
7000,0,0.8351591364433648,53.59178161621094,570.3174896240234,28.594911575317383,1.0,0.0
7000,1,0.7589432456410323,35.52470016479492,346.51483154296875,24.52739143371582,1.0,0.0
