step,layer,henrici,curvature,excess_noise,frobenius,alpha,beta
500,0,0.7550825402829674,13.308874130249023,152.3146209716797,16.344669342041016,1.0,0.0
500,1,0.7534745672315813,13.14028549194336,154.57707977294922,16.500734329223633,1.0,0.0
500,2,0.7458973386567894,11.993104934692383,149.61560821533203,16.3986873626709,1.0,0.0
500,3,0.7447995663496051,11.789511680603027,149.72845458984375,16.429048538208008,1.0,0.0
500,4,0.74186751424657,11.348166465759277,145.20046997070312,16.242666244506836,1.0,0.0
500,5,0.740536227302486,10.888618469238281,142.09918975830078,16.097169876098633,1.0,0.0
1000,0,0.771188453931279,16.334962844848633,175.13267517089844,17.16021156311035,1.0,0.0
1000,1,0.7613355182459295,14.995573997497559,172.57257080078125,17.25478744506836,1.0,0.0
1000,2,0.7561129725987406,14.125622749328613,168.53311157226562,17.16940689086914,1.0,0.0
1000,3,0.7589700748418448,15.324894905090332,178.969970703125,17.626468658447266,1.0,0.0
1000,4,0.7586082648996575,16.150693893432617,181.92047119140625,17.779647827148438,1.0,0.0
1000,5,0.7563457150246798,16.204059600830078,181.59291076660156,17.816774368286133,1.0,0.0
1500,0,0.7950371308635054,22.764142990112305,224.95156860351562,18.864999771118164,1.0,0.0
1500,1,0.7720351621038982,18.75366973876953,206.30007934570312,18.604251861572266,1.0,0.0
1500,2,0.766338939348047,17.8446102142334,199.91555786132812,18.450237274169922,1.0,0.0
1500,3,0.7742234614276532,19.895748138427734,218.2369384765625,19.080841064453125,1.0,0.0
1500,4,0.7762545104044437,22.051769256591797,229.07363891601562,19.497692108154297,1.0,0.0
1500,5,0.767912863791228,25.023235321044922,227.26467895507812,19.63150978088379,1.0,0.0
2000,0,0.8120713456083332,28.933609008789062,278.38206481933594,20.54595184326172,1.0,0.0
2000,1,0.7762369542869137,22.438663482666016,236.4735107421875,19.810556411743164,1.0,0.0
2000,2,0.7721008620234542,21.726192474365234,232.2147674560547,19.73652458190918,1.0,0.0
2000,3,0.7825032654647752,23.606088638305664,254.1841278076172,20.374542236328125,1.0,0.0
2000,4,0.787438698104352,26.558805465698242,272.3137664794922,20.956445693969727,1.0,0.0
2000,5,0.7750571297660034,34.17453384399414,265.1085968017578,21.007680892944336,1.0,0.0
2500,0,0.8222867195538636,34.43294143676758,329.6944122314453,22.081693649291992,1.0,0.0
2500,1,0.7785565073981018,25.561723709106445,262.3045959472656,20.802345275878906,1.0,0.0
2500,2,0.7736552266055917,25.66049575805664,260.21795654296875,20.850698471069336,1.0,0.0
2500,3,0.7853067510374888,27.12453842163086,285.16705322265625,21.5035457611084,1.0,0.0
2500,4,0.7922645960602536,30.14032745361328,308.8156280517578,22.180898666381836,1.0,0.0
2500,5,0.7808319507428122,40.1286735534668,295.1117858886719,22.000648498535156,1.0,0.0
3000,0,0.8287486911082254,39.23371887207031,377.7205505371094,23.451059341430664,1.0,0.0
3000,1,0.7778913811220678,28.11147117614746,282.71507263183594,21.615001678466797,1.0,0.0
3000,2,0.7730993367551198,28.846141815185547,283.3009796142578,21.77151107788086,1.0,0.0
3000,3,0.7827758061474126,29.740848541259766,309.1728820800781,22.46274757385254,1.0,0.0
3000,4,0.7949029521735865,34.020870208740234,342.59544372558594,23.28500747680664,1.0,0.0
3000,5,0.7831652721398166,45.54799270629883,320.9656677246094,22.875755310058594,1.0,0.0
3500,0,0.8330751297551949,43.02504348754883,418.70814514160156,24.562427520751953,1.0,0.0
3500,1,0.7782202572079632,30.614015579223633,300.61138916015625,22.279212951660156,1.0,0.0
3500,2,0.772596750092863,31.813217163085938,303.85316467285156,22.562061309814453,1.0,0.0
3500,3,0.7821008701553062,32.947994232177734,333.13580322265625,23.33713722229004,1.0,0.0
3500,4,0.795321121297689,37.62607192993164,372.6246337890625,24.271291732788086,1.0,0.0
3500,5,0.7867678466246246,47.5074348449707,341.99497985839844,23.505151748657227,1.0,0.0
4000,0,0.8347805682894399,45.69315719604492,450.9998321533203,25.439905166625977,1.0,0.0
4000,1,0.773555526195788,32.30891036987305,310.79978942871094,22.790225982666016,1.0,0.0
4000,2,0.7725678790122427,33.99443817138672,320.85504150390625,23.185556411743164,1.0,0.0
4000,3,0.7793354044413648,35.764469146728516,352.2305603027344,24.08180046081543,1.0,0.0
4000,4,0.7944181120994417,41.0204963684082,398.55999755859375,25.130287170410156,1.0,0.0
4000,5,0.7854952339816632,50.4626579284668,361.5245666503906,24.20611572265625,1.0,0.0
4500,0,0.8354130414666645,48.168155670166016,479.17901611328125,26.20277976989746,1.0,0.0
4500,1,0.7689130487404436,33.707454681396484,317.15814208984375,23.161169052124023,1.0,0.0
4500,2,0.7722288382806436,36.00966262817383,336.5928497314453,23.75779914855957,1.0,0.0
4500,3,0.7762057162662397,38.620826721191406,368.8298034667969,24.74205780029297,1.0,0.0
4500,4,0.7933546680128457,43.89936447143555,422.0981750488281,25.89638900756836,1.0,0.0
4500,5,0.788119070915374,54.54357147216797,385.64990234375,24.9174861907959,1.0,0.0
5000,0,0.8355553593900451,49.7027473449707,501.5904998779297,26.803997039794922,1.0,0.0
5000,1,0.767848213707029,34.02101135253906,322.3365020751953,23.381868362426758,1.0,0.0
5000,2,0.7705880743791863,37.33904266357422,348.8603973388672,24.238351821899414,1.0,0.0
5000,3,0.7719632152147377,40.20930099487305,380.3320617675781,25.262971878051758,1.0,0.0
5000,4,0.7920826095864951,46.48283767700195,442.6473693847656,26.561845779418945,1.0,0.0
5000,5,0.7877309145068636,58.854095458984375,408.04132080078125,25.643301010131836,1.0,0.0
5500,0,0.8355210404616635,51.23631286621094,521.3687896728516,27.328433990478516,1.0,0.0
5500,1,0.7638861018216707,34.44869613647461,324.8417053222656,23.59429359436035,1.0,0.0
5500,2,0.7661360750456845,38.33952331542969,355.04469299316406,24.594341278076172,1.0,0.0
