step,layer,henrici,curvature,excess_noise,frobenius,alpha,beta
500,0,0.7410679648476483,10.204033851623535,134.8093490600586,15.667566299438477,1.0,0.0
500,1,0.7386778678325421,10.207767486572266,133.95068359375,15.668123245239258,1.0,0.0
500,2,0.7395879578786999,10.36559009552002,136.05276489257812,15.771160125732422,1.0,0.0
500,3,0.7421269704021666,10.354072570800781,137.0829849243164,15.776593208312988,1.0,0.0
500,4,0.7383362136344682,10.253183364868164,135.9686508178711,15.793021202087402,1.0,0.0
500,5,0.7384622160558805,10.168310165405273,135.3758087158203,15.75585651397705,1.0,0.0
1000,0,0.7428925513403859,10.16572380065918,133.83676147460938,15.572620391845703,1.0,0.0
1000,1,0.7421743851635155,10.488070487976074,135.5749053955078,15.688570976257324,1.0,0.0
1000,2,0.7463012827239823,11.491394996643066,141.41172790527344,15.934128761291504,1.0,0.0
1000,3,0.7492738939747592,11.779144287109375,143.86522674560547,16.007999420166016,1.0,0.0
1000,4,0.747087705508678,11.892094612121582,145.15902709960938,16.126873016357422,1.0,0.0
1000,5,0.7529849880979018,12.740623474121094,150.30133056640625,16.281518936157227,1.0,0.0
1500,0,0.7464870238911635,10.36345100402832,134.40239715576172,15.530340194702148,1.0,0.0
1500,1,0.7506232990788543,11.98776626586914,143.41124725341797,15.95399284362793,1.0,0.0
1500,2,0.7562203323660937,13.603765487670898,152.0862274169922,16.307842254638672,1.0,0.0
1500,3,0.7591143664644624,14.00141716003418,155.01528930664062,16.40135955810547,1.0,0.0
1500,4,0.7584895322769717,14.435542106628418,156.85301208496094,16.511878967285156,1.0,0.0
1500,5,0.7667839555745503,17.612308502197266,167.49758911132812,16.878393173217773,1.0,0.0
2000,0,0.7516895804258015,10.674808502197266,136.8113021850586,15.560453414916992,1.0,0.0
2000,1,0.7595586830826707,14.107773780822754,154.2799835205078,16.352842330932617,1.0,0.0
2000,2,0.7647254708740858,15.91287899017334,165.61770629882812,16.828584671020508,1.0,0.0
2000,3,0.7675098031545259,16.340879440307617,168.43047332763672,16.909313201904297,1.0,0.0
2000,4,0.7670437448405126,16.816669464111328,169.11708068847656,16.95404624938965,1.0,0.0
2000,5,0.777150623233592,22.379005432128906,182.64894104003906,17.39014434814453,1.0,0.0
2500,0,0.7564967384461491,11.098477363586426,140.01520538330078,15.64156723022461,1.0,0.0
2500,1,0.7672545853901753,16.17394256591797,165.78114318847656,16.781387329101562,1.0,0.0
2500,2,0.7723512376207335,18.030431747436523,180.45765686035156,17.392919540405273,1.0,0.0
2500,3,0.7739885919193361,18.43983268737793,182.63471221923828,17.460508346557617,1.0,0.0
2500,4,0.7746297229070542,19.171926498413086,182.59323120117188,17.444061279296875,1.0,0.0
2500,5,0.7852615057460942,26.626068115234375,195.98870086669922,17.82792091369629,1.0,0.0
3000,0,0.7609087129279789,11.472529411315918,143.52912139892578,15.744792938232422,1.0,0.0
3000,1,0.774006856678033,17.818023681640625,177.0878677368164,17.192914962768555,1.0,0.0
3000,2,0.7774806253772117,19.897306442260742,194.65018463134766,17.94477081298828,1.0,0.0
3000,3,0.7796257808067341,20.37925910949707,197.76709747314453,18.0380859375,1.0,0.0
3000,4,0.7810105730888796,20.989479064941406,196.01290893554688,17.926074981689453,1.0,0.0
3000,5,0.7916102013580791,30.41153335571289,208.69672393798828,18.249305725097656,1.0,0.0
3500,0,0.7645079338472297,11.810145378112793,146.8345947265625,15.850095748901367,1.0,0.0
3500,1,0.7786167543519937,19.270030975341797,187.79502868652344,17.6002140045166,1.0,0.0
3500,2,0.7820397462361703,21.616668701171875,209.16526794433594,18.49335479736328,1.0,0.0
3500,3,0.7840331230093736,22.206636428833008,212.87490844726562,18.609207153320312,1.0,0.0
3500,4,0.785863030553291,22.79239845275879,209.7808074951172,18.430444717407227,1.0,0.0
3500,5,0.7960083108647694,33.7508659362793,220.06847381591797,18.63636589050293,1.0,0.0
4000,0,0.7678906159819795,12.124603271484375,149.9241943359375,15.945435523986816,1.0,0.0
4000,1,0.7822215286103339,20.39295196533203,197.89051818847656,17.983844757080078,1.0,0.0
4000,2,0.7853842585324993,22.980958938598633,222.5435028076172,18.994369506835938,1.0,0.0
4000,3,0.7870218724964995,23.69708251953125,227.18824768066406,19.151630401611328,1.0,0.0
4000,4,0.7894492080400837,24.313459396362305,222.52093505859375,18.895614624023438,1.0,0.0
4000,5,0.8003995213891835,37.17716979980469,231.94631958007812,19.0277042388916,1.0,0.0
4500,0,0.7714460172836158,12.506192207336426,153.29385375976562,16.04932975769043,1.0,0.0
4500,1,0.7851848340307119,21.691627502441406,207.79983520507812,18.359052658081055,1.0,0.0
4500,2,0.7886260365600787,24.447330474853516,235.6681671142578,19.466121673583984,1.0,0.0
4500,3,0.7901770965688512,24.954639434814453,240.5647430419922,19.628684997558594,1.0,0.0
4500,4,0.7920312085891108,25.652894973754883,234.80503845214844,19.34688949584961,1.0,0.0
4500,5,0.8038834288123232,40.52113723754883,243.19398498535156,19.399169921875,1.0,0.0
5000,0,0.7746867009710681,12.791349411010742,156.16564178466797,16.131183624267578,1.0,0.0
5000,1,0.7873855972156777,22.709081649780273,217.0797576904297,18.712072372436523,1.0,0.0
5000,2,0.7910280604758754,25.55432891845703,247.4046173095703,19.884363174438477,1.0,0.0
5000,3,0.7918960236190093,26.042787551879883,252.81468200683594,20.07855987548828,1.0,0.0
5000,4,0.7941146906898636,26.994701385498047,246.39227294921875,19.766511917114258,1.0,0.0
5000,5,0.8067713432103593,43.55250930786133,253.74545288085938,19.744596481323242,1.0,0.0
5500,0,0.777057161224322,13.096251487731934,158.77530670166016,16.215791702270508,1.0,0.0
5500,1,0.7894773982750058,23.60977554321289,225.66900634765625,19.028108596801758,1.0,0.0
5500,2,0.7935545950775452,26.558374404907227,258.59161376953125,20.264232635498047,1.0,0.0
5500,3,0.7937402029361798,27.291261672973633,264.23822021484375,20.479494094848633,1.0,0.0
5500,4,0.7949155334135769,28.265670776367188,256.7550811767578,20.157567977905273,1.0,0.0
5500,5,0.8093084428097275,46.372947692871094,263.8006134033203,20.06889533996582,1.0,0.0
6000,0,0.77848488022724,13.412967681884766,160.7970428466797,16.288787841796875,1.0,0.0
6000,1,0.7912122444945506,24.5172176361084,233.53724670410156,19.31454849243164,1.0,0.0
6000,2,0.7949433802756131,27.499740600585938,268.030029296875,20.594675064086914,1.0,0.0
6000,3,0.7946385345270147,28.09584617614746,274.31787109375,20.84284782409668,1.0,0.0
6000,4,0.7959553524967146,29.39568519592285,266.4618835449219,20.508255004882812,1.0,0.0
6000,5,0.8115936991744743,49.14413833618164,273.4815216064453,20.37627601623535,1.0,0.0
