loss,perplexity,ece,conf_on_errors,high_conf_error_frac,disc_accuracy,mean_ns_correct,mean_ns_incorrect,gate_scale
3.9204265904426574,50.42194971268716,0.054687604417987895,0.1813607,0.005997255754436273,0.7386666666666667,0.4902,0.728,4.559367152978666e-05
3.921708734035492,50.48663935429237,0.0565903225365807,0.1804123,0.005533718689788054,0.7495882352941177,0.467,0.73,3.178208498866297e-05
3.9219789838790895,50.50028520449302,0.055769528057061,0.18097542,0.005903751888275735,0.752921568627451,0.4697,0.738,3.611853753682226e-05
